sampling_points_per_second,sampling,track_number,maximum_time,minimum_time_domain,median_time_domain,time_domain_average,time_domain_differential_peak,time_domain_average_rectifier,time_domain_variance,time_domain_standard_deviation,time_domain_kurtosis,time_domain_of_skewness,time_domain_root_mean_square,time_domain_RMS_factor,the_time_domain_peak_factor,time_domain_pulse_factor,time_domain_margin_factor,maximum_amplitude,minimum_amplitude,median_amplitude,average_amplitude,peak_amplitude_difference,peak_amplitude_threshold,center_of_gravity_frequency,mean_square_frequency,root_mean_square_frequency,frequency_variance,frequency_standard_deviation,maximum_power,power_minimum_value,median_power,power_average,SNR,bandwidth,type
600,37410,2,0.955246988,-1.04466146,0.042641702,3.95E-16,1.999908447,0.42183094,0.264177621,0.509785899,2.370956942,-0.265661259,0.509779086,1.219946972,3.989013212,4.899082966,19.31415456,0.01145007,4.41E-17,0.001819632,0.001966612,0.01145007,0.008587552,300.823835,122763.8389,350.37671,32268.8592,179.6353506,7.01E-09,1.04E-37,1.77E-10,2.70E-10,-28.56584306,298.3655523,3
600,37380,2,0.984277181,-1.015600749,0.049920491,5.07E-15,1.99987793,0.456063834,0.291725705,0.538752248,2.02837933,-0.129314487,0.538745041,1.183943508,3.731018509,4.424750032,15.3472114,0.057790042,1.82E-17,0.00186412,0.002070271,0.057790042,0.043342531,299.8537576,124436.2942,352.7552894,34524.01822,185.8063998,1.79E-07,1.78E-38,1.86E-10,3.56E-10,-15.59497169,298.3668505,3
600,37400,2,0.877477544,-1.122385127,0.08594312,-6.04E-16,1.999862671,0.451416938,0.287829772,0.534839741,2.31262446,-0.465012679,0.53483259,1.188369755,3.762596879,4.481305783,10.08990255,0.011234331,9.73E-17,0.001808787,0.001953801,0.011234331,0.008425748,299.7419139,121846.9045,349.0657596,32001.68957,178.8901606,6.75E-09,5.06E-37,1.75E-10,2.65E-10,-28.6503451,298.3286783,3
600,37380,2,0.975450745,-1.024518737,0.048998108,-2.49E-15,1.999969482,0.452874002,0.290165064,0.537042062,2.061536164,-0.150628832,0.537034878,1.189529504,3.74684219,4.467076653,10.34583232,0.048676647,6.08E-18,0.00187319,0.002060694,0.048676647,0.036507486,301.9218521,125594.5196,354.393171,34437.71486,185.5740145,1.27E-07,1.98E-39,1.88E-10,3.48E-10,-17.01397569,298.5612791,3
600,37390,2,0.969807237,-1.029918105,0.038624375,-8.08E-16,1.999725342,0.418472587,0.261909666,0.50687111,2.382981321,-0.199846455,0.506864332,1.22518291,4.023470904,4.969446618,9.703640348,0.009279914,4.56E-18,0.001816678,0.001958018,0.009279914,0.006959936,300.8421865,122589.193,350.1273954,32083.17185,179.1177597,4.61E-09,1.11E-39,1.77E-10,2.65E-10,-30.31570421,298.3794531,3
600,37390,2,0.961348118,-1.038575588,0.040686192,-1.15E-15,1.999923706,0.419046223,0.262024348,0.507082765,2.378297849,-0.228758995,0.507075984,1.223062244,4.020509255,4.954883202,28.27131574,0.010372607,1.82E-17,0.001817753,0.001958599,0.010372607,0.007779456,299.5997904,121873.3827,349.1036848,32113.34833,179.2019764,5.76E-09,1.78E-38,1.77E-10,2.65E-10,-29.35154996,298.3355833,3
600,37410,2,0.974813583,-1.024927018,0.0350858,-4.03E-16,1.999740601,0.415457817,0.260199858,0.504943591,2.394256447,-0.161703991,0.504936842,1.230685187,4.043314357,5.019756369,7.776922452,0.012304638,2.13E-17,0.001807411,0.001949118,0.012304638,0.009228478,300.1877273,122223.04,349.604119,32110.3684,179.1936617,8.09E-09,2.42E-38,1.75E-10,2.64E-10,-27.83921489,298.1216867,3
600,37410,2,0.959100787,-1.040777142,0.042070453,-5.74E-17,1.99987793,0.418030704,0.261540161,0.506703074,2.395253414,-0.249937308,0.506696301,1.225530435,4.021949144,4.967410983,10.75913409,0.011745178,3.95E-17,0.001813348,0.001949811,0.011745178,0.008808884,300.2084001,122077.7043,349.3961995,31952.62074,178.7529601,7.37E-09,8.34E-38,1.76E-10,2.63E-10,-28.2403823,298.5206774,3
600,37430,2,0.969752723,-1.030125207,0.037410194,-1.40E-15,1.99987793,0.418649062,0.262679598,0.507580715,2.380140809,-0.192415454,0.507573934,1.226245548,4.01870095,4.967614225,6.07773385,0.014150604,3.04E-18,0.001816061,0.00195585,0.014150604,0.010612953,300.0440311,122144.7739,349.4921658,32118.35332,179.2159405,1.07E-08,4.93E-40,1.76E-10,2.66E-10,-26.66645324,298.4451645,3
600,37430,2,0.962039716,-1.037838214,0.040508039,-4.47E-16,1.99987793,0.418500229,0.261782818,0.506967886,2.389810101,-0.239858743,0.506961114,1.224211941,4.019382779,4.957568424,4.664406026,0.009702244,1.06E-17,0.001805128,0.001946069,0.009702244,0.007276683,301.2444256,122906.1695,350.5797619,32157.96551,179.3264217,5.03E-09,6.04E-39,1.74E-10,2.63E-10,-29.90510069,298.3025644,3
600,37420,2,0.9423152,-1.057455919,0.047951796,-2.72E-15,1.999771118,0.431030049,0.271339535,0.517247424,2.300770779,-0.294443912,0.517240512,1.208716795,3.92189422,4.765494138,7.933032344,0.023386428,0,0.001838936,0.001984579,0.023386428,0.017539821,300.4376808,122227.9788,349.6111823,31965.17874,178.7880833,2.92E-08,0,1.81E-10,2.77E-10,-22.46934042,298.6427521,3
600,37420,2,0.961381975,-1.038404402,0.041582171,2.18E-16,1.999786377,0.419829128,0.262506593,0.507798813,2.379093123,-0.246591535,0.507792028,1.222163689,4.010481685,4.937693043,4.651451914,0.009573196,1.22E-17,0.001833527,0.001962337,0.009573196,0.007179897,300.318858,122388.8496,349.8411777,32197.43314,179.436432,4.90E-09,7.89E-39,1.80E-10,2.67E-10,-30.07512961,298.200281,3
600,37430,2,0.96785517,-1.031976983,0.039975837,-2.54E-16,1.999832153,0.417163745,0.26083792,0.505784832,2.382929104,-0.190213158,0.505778076,1.226623953,4.033112896,4.98780893,12.24146339,0.010719002,9.87E-18,0.001822371,0.001961262,0.010719002,0.008039251,300.1828901,122288.709,349.6980254,32178.94146,179.3848975,6.14E-09,5.21E-39,1.77E-10,2.66E-10,-29.0772131,298.4738093,3
600,37420,2,0.905497442,-1.094304194,0.071368108,-1.32E-15,1.999801636,0.439247713,0.277414386,0.524180345,2.327628447,-0.408336233,0.524173341,1.199120345,3.8522894,4.635694216,127.5926124,0.024539244,0,0.001810896,0.001948788,0.024539244,0.018404433,300.3128341,122403.7134,349.8624207,32215.91507,179.4879246,3.22E-08,0,1.75E-10,2.68E-10,-21.89938639,298.391702,3
600,37430,2,0.960588995,-1.039243159,0.040323797,-2.16E-16,1.999832153,0.420084343,0.263655748,0.508589194,2.380443613,-0.23424674,0.5085824,1.224432178,4.009533286,4.948705335,7.933145294,0.010700385,1.21E-17,0.001831004,0.001958245,0.010700385,0.008025289,300.6796939,122400.4106,349.8577005,31992.1323,178.863446,6.12E-09,7.89E-39,1.79E-10,2.65E-10,-29.09035208,298.3270278,3
600,37420,2,0.963054366,-1.036686235,0.038341231,2.14E-15,1.999740601,0.417887448,0.261829226,0.506817265,2.389910222,-0.222260202,0.506810492,1.226989754,4.02347739,4.977194891,4.651418355,0.009082549,2.43E-17,0.00181478,0.001954557,0.009082549,0.006811911,299.6580443,122067.5286,349.3816374,32272.58504,179.6457209,4.41E-09,3.16E-38,1.76E-10,2.65E-10,-30.50510419,298.3480912,3
600,37420,2,0.957488586,-1.042190979,0.042342712,6.51E-16,1.999679565,0.42215861,0.265163768,0.510290427,2.37607049,-0.257765149,0.510283609,1.221669943,3.991775474,4.913397838,6.487371275,0.011287381,1.22E-17,0.001840679,0.001970423,0.011287381,0.008465536,299.5008498,121633.9979,348.76066,31933.23888,178.6987378,6.81E-09,7.89E-39,1.81E-10,2.68E-10,-28.65711272,298.3272754,3
600,37400,2,0.961557254,-1.0382749,0.041261538,-1.38E-15,1.999832153,0.420526356,0.264116654,0.50930451,2.375721378,-0.226193364,0.509297701,1.224283117,3.999497188,4.933946276,8.914419763,0.010890142,1.22E-17,0.001824578,0.001973206,0.010890142,0.008167606,299.7262538,121911.0053,349.1575651,32075.17808,179.095444,6.34E-09,7.91E-39,1.78E-10,2.70E-10,-29.00596285,298.3685413,3
600,37400,2,0.961057883,-1.038759011,0.042211753,-5.75E-16,1.999816895,0.419089053,0.262276998,0.507403091,2.387429471,-0.240726261,0.507396307,1.224381357,4.016529119,4.956670381,2.384040688,0.01037126,0,0.001808037,0.001953829,0.01037126,0.007778445,300.3508901,122236.1922,349.6229286,32025.53507,178.9567967,5.75E-09,0,1.75E-10,2.66E-10,-29.3615132,298.3019519,3
600,38580,2,0.972811181,-1.026990454,0.03595205,7.70E-16,1.999801636,0.41602537,0.259811576,0.504883492,2.38518252,-0.183090013,0.504876948,1.227989616,4.038622508,5.000410235,7.670232242,0.012522622,1.18E-17,0.001781398,0.001922608,0.012522622,0.009391966,300.1830437,122188.5896,349.5548449,32078.72985,179.1053596,8.13E-09,7.20E-39,1.65E-10,2.49E-10,-27.70944743,298.3269377,3
600,38580,2,0.956939329,-1.043030153,0.044700254,-4.25E-16,1.999969482,0.419951257,0.26289295,0.508127036,2.392077687,-0.267111041,0.508120451,1.222405817,4.008989801,4.936484174,41.53907886,0.009174422,5.89E-18,0.001786779,0.001921149,0.009174422,0.006880816,300.1841991,122057.9737,349.3679631,31947.42028,178.738413,4.36E-09,1.80E-39,1.66E-10,2.48E-10,-30.40275227,298.2069118,3
600,37410,2,0.951335383,-1.048435735,0.047839595,3.24E-16,1.999771118,0.423796065,0.266004483,0.511250985,2.368569498,-0.280032132,0.511244152,1.218182606,3.982015637,4.884801033,11.21146181,0.010508908,5.32E-17,0.00181273,0.001954278,0.010508908,0.007881681,300.2246836,122379.2968,349.8275244,32244.43616,179.5673583,5.90E-09,1.51E-37,1.76E-10,2.66E-10,-29.25727897,298.3882859,3
600,37410,2,0.960252203,-1.039640985,0.038560309,6.36E-16,1.999893188,0.418205129,0.262398444,0.507602195,2.394133143,-0.230863041,0.507595411,1.227539544,4.013770518,4.966078378,93.50172744,0.010100954,0,0.00182386,0.001967413,0.010100954,0.007575716,299.4881889,121861.2426,349.0862967,32168.0673,179.3545854,5.45E-09,0,1.78E-10,2.67E-10,-29.61434,298.3919597,3
600,38610,2,0.96044525,-1.039463197,0.037769164,-1.75E-16,1.999908447,0.421213217,0.264459679,0.509339198,2.381459787,-0.243958606,0.509332602,1.222984275,4.0042067,4.936414453,9.686301824,0.011523338,2.94E-18,0.001787236,0.001926898,0.011523338,0.008642503,300.6185556,122325.7854,349.7510335,31954.26945,178.7575717,6.88E-09,4.49E-40,1.65E-10,2.49E-10,-28.43470018,298.4307164,3
600,37420,2,0.925249245,-1.074659202,0.065347817,-1.95E-15,1.999908447,0.432309022,0.271714587,0.517515715,2.355193643,-0.375936296,0.5175088,1.205559582,3.921472509,4.752173983,11.55293633,0.011217527,1.22E-17,0.001817647,0.00194631,0.011217527,0.008413145,299.2719796,121616.3379,348.7353408,32052.62014,179.0324556,6.73E-09,7.89E-39,1.77E-10,2.63E-10,-28.63270469,298.2330884,3
600,38610,2,0.954770622,-1.044924202,0.045827446,9.10E-16,1.999694824,0.421751963,0.264753668,0.510020467,2.375137245,-0.2625815,0.510013863,1.221765958,3.991936689,4.912822012,9.071965717,0.011079413,0,0.001790941,0.001929943,0.011079413,0.00830956,299.9138021,121920.1489,349.1706587,31971.86024,178.8067679,6.36E-09,0,1.66E-10,2.50E-10,-28.79993772,298.3113266,3
600,38630,2,1.011427057,-0.98848139,0.039800775,-6.60E-15,1.999908447,0.466945424,0.298345073,0.545286681,1.938248897,-0.022186234,0.545279623,1.16872324,3.680138408,4.304015026,2.723761505,0.087491785,1.03E-17,0.001872771,0.00205465,0.087491785,0.065618839,300.5002056,124436.9218,352.756179,34136.54826,184.7607866,3.96E-07,5.49E-39,1.82E-10,3.53E-10,-12.0954612,298.4089845,3
600,38630,2,1.009598949,-0.990263721,0.055741528,6.08E-15,1.999862671,0.474374311,0.305791059,0.552475602,1.904704891,-0.063592768,0.552468451,1.165111708,3.626548165,4.22681647,6.616631356,0.094414405,1.18E-17,0.001877411,0.002083633,0.094414405,0.070810803,300.1169821,125194.8561,353.8288514,35124.65316,187.4157228,4.62E-07,7.17E-39,1.82E-10,3.74E-10,-11.66135335,298.5055762,3
600,37440,2,0.975201235,-1.02461566,0.039761171,-3.89E-16,1.999816895,0.418573499,0.26244371,0.507449379,2.36503121,-0.177313283,0.507442602,1.226689402,4.01800194,4.969530173,49.41479529,0.010713265,1.82E-17,0.00183173,0.001967341,0.010713265,0.008034949,300.6378449,122516.4427,350.0234888,32133.32894,179.2577166,6.13E-09,1.77E-38,1.79E-10,2.68E-10,-29.11765027,298.3262112,3
600,37440,2,0.95488394,-1.044963472,0.048199065,-2.11E-15,1.999847412,0.421142338,0.263675088,0.50911812,2.383800413,-0.272717461,0.509111321,1.220906351,3.997088411,4.914436629,4.631727021,0.01140659,3.04E-17,0.001822237,0.001960278,0.01140659,0.008554943,299.3228884,121760.794,348.9423935,32166.60246,179.3505017,6.95E-09,4.93E-38,1.77E-10,2.67E-10,-28.56437134,298.5061551,3
600,38620,2,0.967994336,-1.031914111,0.037688855,4.64E-16,1.999908447,0.41697161,0.261372029,0.506055929,2.39982938,-0.200668553,0.506049377,1.228790683,4.035180372,5.001724142,6.05644603,0.011234585,1.18E-17,0.001793517,0.001920227,0.011234585,0.008425939,300.0087007,121960.0027,349.2277233,31954.7822,178.7590059,6.54E-09,7.18E-39,1.67E-10,2.47E-10,-28.63379488,298.4530375,3
600,38620,2,0.964415895,-1.035462035,0.038489687,-7.62E-16,1.99987793,0.42007001,0.26324785,0.50841009,2.371835078,-0.219960032,0.508403508,1.223053115,4.007568928,4.938156169,22.03948064,0.010427698,1.77E-17,0.001792472,0.001933988,0.010427698,0.007820774,300.8087607,122530.2593,350.0432249,32044.34878,179.0093539,5.63E-09,1.62E-38,1.66E-10,2.52E-10,-29.35262696,298.3750105,3
600,37450,2,0.966852804,-1.033086161,0.038859029,3.78E-16,1.999938965,0.419604326,0.263350453,0.508264382,2.369644478,-0.190604259,0.508257596,1.225660702,4.012844996,4.959173724,12.53429667,0.011092296,7.59E-18,0.001825132,0.001961001,0.011092296,0.008319222,299.8910749,121967.6826,349.2387187,32033.0258,178.9777243,6.57E-09,3.08E-39,1.78E-10,2.67E-10,-28.80358314,298.3536091,3
600,37450,2,0.957354931,-1.042492481,0.043651012,6.06E-16,1.999847412,0.419235357,0.262136965,0.507326426,2.39040004,-0.251116842,0.507319652,1.222997358,4.016222316,4.948877653,18.44194853,0.010111589,1.82E-17,0.001823236,0.001951079,0.010111589,0.007583691,299.8055019,121760.5312,348.942017,31877.19226,178.5418502,5.46E-09,1.77E-38,1.78E-10,2.63E-10,-29.54869645,298.4220351,3
600,37430,2,0.963857862,-1.036004809,0.040601942,8.74E-16,1.999862671,0.419894966,0.263706177,0.508865149,2.374261867,-0.22238229,0.508858351,1.225412889,4.003712064,4.9445367,24.42116154,0.010407189,2.20E-17,0.001820775,0.001963769,0.010407189,0.007805392,299.4049358,121495.7665,348.5624285,31852.45096,178.4725496,5.79E-09,2.59E-38,1.77E-10,2.68E-10,-29.37984023,298.3282866,3
600,37410,2,0.930798316,-1.069049096,0.060772681,-2.60E-15,1.999847412,0.430747049,0.270561166,0.516678238,2.334912897,-0.350564508,0.516671332,1.207903985,3.923639724,4.763521248,32.61967373,0.013000466,5.77E-17,0.001816905,0.001961244,0.013000466,0.00975035,300.4174053,122514.1406,350.0202003,32263.52321,179.6204977,9.04E-09,1.78E-37,1.76E-10,2.70E-10,-27.46043499,298.3246104,3
600,37430,2,0.951092918,-1.048830788,0.038319786,3.60E-15,1.999923706,0.429538624,0.272205599,0.518429602,2.298708544,-0.235907505,0.518422676,1.217026693,3.90766688,4.783100385,30.30254032,0.023390381,3.04E-18,0.001801326,0.001978012,0.023390381,0.017542786,300.8011103,123397.4735,351.2797653,32916.16555,181.4281278,2.92E-08,4.93E-40,1.73E-10,2.83E-10,-22.56206206,298.3095814,3
600,37390,2,0.97090239,-1.028914505,0.03617949,-7.90E-16,1.999816895,0.415275034,0.260947615,0.505739844,2.407787274,-0.180880418,0.505733081,1.233713474,4.035922721,5.023942658,1461.553479,0.012397289,7.60E-19,0.001806246,0.001955178,0.012397289,0.009297967,300.733152,122418.4783,349.883521,31978.04957,178.8240743,8.22E-09,3.09E-41,1.75E-10,2.65E-10,-27.79603705,298.321609,3
600,37390,2,0.962585569,-1.037246585,0.042656064,-5.68E-16,1.999832153,0.419667693,0.262887372,0.507883227,2.385193908,-0.23560437,0.507876435,1.223748454,4.014520734,4.951591867,6.495072763,0.009561622,1.22E-17,0.001820449,0.001957657,0.009561622,0.007171217,299.4512353,121990.0525,349.2707439,32319.01023,179.7748877,4.89E-09,7.91E-39,1.77E-10,2.66E-10,-30.06831141,298.3409854,3
600,38610,2,0.960701503,-1.039237462,0.044067897,-4.42E-16,1.999938965,0.421331985,0.26372232,0.508814345,2.371391443,-0.247182024,0.508807756,1.220579035,4.005376307,4.926049583,7.913649177,0.011445179,2.36E-17,0.001784707,0.001928711,0.011445179,0.008583885,299.7429271,121854.6956,349.0769193,32008.87324,178.9102379,6.79E-09,2.87E-38,1.65E-10,2.49E-10,-28.49747936,298.5846885,3
600,38610,2,0.955622721,-1.044270468,0.043025064,2.34E-15,1.999893188,0.423457031,0.265465076,0.510879225,2.366011313,-0.261558748,0.51087261,1.217732124,3.982815481,4.882538098,43.6124829,0.012085875,1.18E-17,0.001780725,0.001932043,0.012085875,0.009064406,300.5286175,122413.7828,349.8768108,32096.33281,179.1544942,7.57E-09,7.19E-39,1.64E-10,2.53E-10,-28.0895124,298.1868285,3
600,37430,2,0.96071609,-1.03916184,0.041686854,-4.52E-16,1.99987793,0.421559752,0.264801601,0.50990615,2.373753292,-0.233525631,0.509899338,1.222534743,3.995821878,4.922067007,19.36042505,0.010001576,3.04E-18,0.001838005,0.001968145,0.010001576,0.007501182,299.5258606,121667.5345,348.8087363,31951.79337,178.7506458,5.34E-09,4.93E-40,1.81E-10,2.68E-10,-29.71257575,298.3733838,3
600,37430,2,0.959761016,-1.040177949,0.039930693,-6.09E-16,1.999938965,0.420079501,0.263210199,0.508356352,2.378910382,-0.235336891,0.508349561,1.223272654,4.008392613,4.940918252,5.58210428,0.012057276,6.83E-18,0.001808985,0.001959167,0.012057276,0.009042957,300.5835743,122564.5354,350.0921814,32214.0503,179.4827298,7.77E-09,2.50E-39,1.75E-10,2.66E-10,-28.06787477,298.2914207,3
600,36160,2,0.970251675,-1.029580478,0.038344022,1.68E-16,1.999832153,0.416116607,0.2609455,0.505953154,2.397885732,-0.19114762,0.505946158,1.231147579,4.030737727,5.005368051,11.41626662,0.013232644,0,0.00186525,0.001993849,0.013232644,0.009924483,299.720377,121904.0329,349.1475803,32071.72846,179.0858131,9.68E-09,0,1.92E-10,2.85E-10,-27.25079165,298.3251884,3
600,36160,2,0.962851766,-1.036980388,0.041594747,9.21E-16,1.999832153,0.420624611,0.263203477,0.508214111,2.374174066,-0.231773614,0.508207084,1.221314712,4.011522313,4.937039132,8.346498569,0.010336517,0,0.001838554,0.00198975,0.010336517,0.007752388,299.8241437,121886.7119,349.1227748,31992.19473,178.8636205,5.91E-09,0,1.87E-10,2.84E-10,-29.38923318,298.5043394,3
600,37380,2,0.970158155,-1.029765551,0.03537422,1.62E-15,1.999923706,0.420777755,0.264512265,0.509556041,2.36123041,-0.185787657,0.509549225,1.224843072,3.999835512,4.938369699,18.00581502,0.014042038,6.08E-18,0.001826392,0.001971554,0.014042038,0.010531528,299.9553976,122021.8512,349.3162624,32048.61058,179.0212574,1.06E-08,1.98E-39,1.78E-10,2.72E-10,-26.81411679,298.4011947,3
600,37410,2,0.947960242,-1.051963464,0.047134742,-1.91E-16,1.999923706,0.422016203,0.264082773,0.509349292,2.384629326,-0.288826386,0.509342485,1.219053345,3.998075981,4.908753073,18.42261411,0.011249881,3.49E-17,0.001818389,0.001949824,0.011249881,0.008437411,299.2589393,121474.8257,348.5323883,31918.91298,178.6586493,6.77E-09,6.53E-38,1.77E-10,2.64E-10,-28.63296157,298.3066815,3
600,37380,2,0.959107849,-1.040663269,0.042413208,3.75E-16,1.999771118,0.421154842,0.263744769,0.509089592,2.379691198,-0.246343089,0.509082782,1.221124423,3.998705543,4.918181802,7.405211438,0.012468382,1.22E-17,0.001836917,0.001967819,0.012468382,0.009351286,299.8949053,122050.3056,349.3569888,32113.35139,179.2019849,8.32E-09,7.92E-39,1.81E-10,2.68E-10,-27.79632516,298.4520397,3
600,37390,2,0.952170298,-1.047753408,0.042647288,2.02E-15,1.999923706,0.437086337,0.278426052,0.525016849,2.218338172,-0.240685925,0.525009828,1.209044764,3.848155972,4.673640462,189.392663,0.027872544,1.22E-17,0.001838732,0.002022921,0.027872544,0.020904408,299.483969,123125.6364,350.892628,33434.98869,182.8523686,4.16E-08,7.91E-39,1.81E-10,3.06E-10,-21.36073973,298.358774,3
600,37390,2,0.95212863,-1.047596712,0.042147856,-4.41E-15,1.999725342,0.426001636,0.268951007,0.514968049,2.312011878,-0.244391619,0.514961163,1.219566491,3.939045604,4.833563112,5.164988721,0.022837262,1.98E-17,0.001831119,0.001976028,0.022837262,0.017127946,300.6504355,123024.4132,350.7483617,32633.72889,180.6480802,2.79E-08,2.09E-38,1.79E-10,2.78E-10,-22.68175687,298.5154454,3
600,38590,2,0.945119237,-1.054728175,0.046216344,4.07E-15,1.999847412,0.422001844,0.26463551,0.510154525,2.383151444,-0.2945648,0.510147915,1.220817033,3.987194489,4.901535071,35.32250734,0.014598556,7.37E-18,0.001789075,0.001927688,0.014598556,0.010948917,299.9145329,122055.5477,349.3644912,32106.82072,179.1837624,1.10E-08,2.81E-39,1.66E-10,2.51E-10,-26.41231614,298.5234903,3
600,38590,2,0.956856434,-1.042990978,0.043755238,1.62E-15,1.999847412,0.421342826,0.264179012,0.509334352,2.375393021,-0.259111731,0.509327752,1.221375231,3.999780758,4.921292754,7.411734071,0.011690847,2.36E-17,0.001796715,0.001929137,0.011690847,0.008768135,299.4870404,121725.0326,348.8911472,32032.54523,178.9763818,7.08E-09,2.88E-38,1.67E-10,2.50E-10,-28.32077563,298.3075416,3
600,38580,2,0.956786999,-1.043045155,0.036147961,-2.72E-16,1.999832153,0.419703927,0.263201172,0.508260258,2.389255883,-0.244357258,0.508253671,1.224749939,4.010370014,4.950836657,13.0658394,0.010099277,1.18E-17,0.001786378,0.001924348,0.010099277,0.007574458,300.10302,122067.8976,349.3821655,32006.075,178.9024175,5.29E-09,7.20E-39,1.65E-10,2.49E-10,-29.57705412,298.3847854,3
600,38580,2,0.956006264,-1.043871666,0.042020058,7.62E-16,1.99987793,0.420436274,0.263627303,0.508608684,2.393983708,-0.261761421,0.508602092,1.223045663,4.008747681,4.941168376,8.770812687,0.010553877,1.18E-17,0.00178151,0.001920177,0.010553877,0.007915408,300.4955223,122430.7884,349.9011123,32133.22949,179.2574391,5.77E-09,7.20E-39,1.65E-10,2.48E-10,-29.17628532,298.4491507,3
600,37410,2,0.969440314,-1.030483392,0.044124457,3.97E-16,1.999923706,0.41810854,0.261004146,0.506282124,2.375962252,-0.218607886,0.506275357,1.22382923,4.023780376,4.961596596,12.91461826,0.010965407,2.28E-17,0.001811484,0.001954408,0.010965407,0.008224056,300.2985143,122621.6112,350.1736872,32442.41352,180.1177768,6.43E-09,2.78E-38,1.75E-10,2.66E-10,-28.87692727,298.1645627,3
600,37410,2,0.956565005,-1.04325189,0.042861086,1.21E-15,1.999816895,0.420837725,0.26378867,0.509080348,2.376004494,-0.246781087,0.509073544,1.221978336,3.999746354,4.922915185,4.705391909,0.009795457,2.20E-17,0.001844957,0.00197197,0.009795457,0.007346592,299.8047598,121962.31,349.2310267,32079.41602,179.1072752,5.13E-09,2.60E-38,1.82E-10,2.68E-10,-29.89141694,298.4000652,3
600,37410,2,0.967418127,-1.032429285,0.038005285,-3.86E-16,1.999847412,0.417978143,0.26207117,0.507053918,2.388400124,-0.201916891,0.50704714,1.226948251,4.021810812,4.974216813,6.480479441,0.010126144,1.37E-17,0.001812975,0.001958115,0.010126144,0.007594608,299.9600637,122186.7608,349.552229,32210.72096,179.4734547,5.48E-09,1.00E-38,1.76E-10,2.66E-10,-29.58210819,298.088906,3
600,37410,2,0.917050117,-1.082812553,0.060803169,-1.42E-15,1.999862671,0.434075859,0.273305361,0.519681162,2.359497076,-0.392073746,0.519674216,1.204743133,3.894960487,4.713807408,20.58463944,0.019526476,4.86E-17,0.001807013,0.001950168,0.019526476,0.014644857,299.7200627,122054.3087,349.3627179,32222.19267,179.5054112,2.04E-08,1.26E-37,1.75E-10,2.66E-10,-23.85917615,298.321188,3
600,37410,2,0.957713634,-1.042133778,0.045375378,-5.30E-16,1.999847412,0.420686183,0.264068647,0.509287641,2.379245255,-0.249596607,0.509280834,1.223797903,3.999193349,4.931611171,18.17516834,0.010339855,3.27E-17,0.001827815,0.001967285,0.010339855,0.007754891,299.3864186,121818.7456,349.0254226,32186.518,179.4060144,5.72E-09,5.71E-38,1.79E-10,2.68E-10,-29.42719773,298.4621771,3
600,37400,2,0.969555999,-1.030245637,0.039883758,-2.91E-17,1.999801636,0.420223822,0.263064531,0.508147152,2.359244039,-0.197501944,0.508140359,1.22254122,4.010843847,4.94151007,9.339689035,0.011350647,1.82E-17,0.001833014,0.001967364,0.011350647,0.008512985,299.4891536,121740.0401,348.9126539,32046.28697,179.0147675,6.89E-09,1.78E-38,1.80E-10,2.69E-10,-28.6243815,298.396913,3
600,37400,2,0.958500916,-1.041407531,0.046895081,-5.47E-16,1.999908447,0.419644695,0.262677249,0.507777896,2.387256437,-0.256392267,0.507771108,1.222762039,4.013923412,4.9449237,32.26803612,0.010122291,0,0.001826384,0.001953967,0.010122291,0.007591718,300.143487,122148.8656,349.4980195,32062.75289,179.0607519,5.48E-09,0,1.78E-10,2.64E-10,-29.54228817,298.6136394,3
600,37400,2,0.970746777,-1.029207447,0.037763378,-1.30E-16,1.999954224,0.416979764,0.261920479,0.506804825,2.392783835,-0.184536458,0.506798049,1.230631773,4.025712587,4.997135982,66.746156,0.009263037,1.82E-17,0.001839327,0.001969823,0.009263037,0.006947278,300.1132964,122131.8585,349.4736879,32063.86782,179.0638652,4.59E-09,1.78E-38,1.81E-10,2.67E-10,-30.36010285,298.2228203,3
600,37400,2,0.963159607,-1.036611511,0.040124939,-5.90E-16,1.999771118,0.418380558,0.262241199,0.507320547,2.388689226,-0.225647473,0.507313764,1.226075061,4.017840744,4.964824858,5.637502021,0.01079603,1.82E-17,0.001814751,0.001955175,0.01079603,0.008097023,299.4998618,121790.6192,348.9851275,32090.45199,179.1380808,6.23E-09,1.78E-38,1.76E-10,2.66E-10,-29.00995564,298.4034672,3
600,38630,2,0.965663522,-1.034260184,0.040950387,3.99E-16,1.999923706,0.418460893,0.261150829,0.506270989,2.373027612,-0.216828104,0.506264437,1.222905669,4.026398074,4.961655399,12.19782033,0.010243555,1.77E-17,0.001790994,0.001921965,0.010243555,0.007682666,299.9685001,121955.8938,349.2218404,31974.79274,178.8149679,5.43E-09,1.61E-38,1.66E-10,2.49E-10,-29.46538118,298.4205094,3
600,38630,2,0.959738814,-1.040200151,0.040824019,2.46E-16,1.999938965,0.418059662,0.261301545,0.506583477,2.390099625,-0.238266732,0.506576921,1.224558203,4.021189282,4.961008354,46.89260873,0.010627146,2.94E-18,0.001788817,0.001923016,0.010627146,0.007970359,300.2022004,122128.4868,349.4688639,32007.12568,178.905354,5.85E-09,4.48E-40,1.66E-10,2.48E-10,-29.13719915,298.2797573,3
